2266,19230
2267,16452
2269,8376
2271,10074
2274,19812
2276,4710
2283,14520
2284,7068
2297,3156
2299,9954
2304,6666
2309,7344
2315,17700
2326,11862
2327,15294
2328,9846
2339,222
2341,1824
2343,3840
2344,6516
2345,588
2349,1752
2363,9300
2366,3090
2375,156
2377,5268
2381,12450
2384,2088
2395,10968
2397,2766
2401,15180
2404,12648
2407,7356
2416,1692
2422,13452
2427,14760
2428,9444
2433,18972
2439,18450
2441,7944
2467,8628
2468,414
2476,5754
2483,5934
2488,13014
2490,7566
2499,1356
2506,1122
2516,16626
2526,3648
2527,4734
2530,14460
2537,7602
2539,17490
2542,11184
2548,1380
2553,15762
2558,16044
2560,4176
2566,12672
2571,18930
2574,6024
2589,11316
2596,7698
2599,4464
2603,5088
2606,14616
2607,6648
2615,15474
2625,9198
2628,1524
2629,3954
2637,13554
2641,11670
2642,17424
2656,17118
2669,10914
2678,8292
2679,17772
2683,6390
2689,9834
2692,12126
2699,6642
2700,6930
2712,6960
2721,11496
2724,6570
2729,17214
2737,6150
2738,15198
2740,19212
2758,10314
2765,12348
2767,6156
2771,16602
2778,6924
2784,840
2801,678
2802,19290
2809,6798
2815,4896
2817,11154
2819,9624
2820,13074
2830,18528
2833,3750
2837,14334
2840,16920
2845,7890
2851,9486
2854,17142
2856,15012
2858,10362
2859,1914
2860,11778
2873,14994
2875,882
2888,6228
2895,234
2897,10290
2899,11436
2908,17334
2921,14778
2926,16506
2942,10452
2943,17220
2944,4164
2949,15414
2955,10746
2957,15540
2960,19974
2962,18102
2971,16374
2976,16794
2981,10248
2986,6144
2988,7962
2991,1410
2992,1104
2993,12990
2994,7596
3007,6120
3020,6258
3036,2820
3037,6048
3042,18144
3046,18498
3054,10692
3058,3030
3061,14964
3071,8196
3085,13230
3091,7920
3092,12330
3093,15768
3100,11448
3105,7746
3106,18486
3114,13182
3138,7560
3139,16656
3141,17904
3148,1806
3152,19770
3153,3552
3157,17652
3169,7590
3174,14244
3185,8556
3188,19224
3192,15864
3198,14010
3199,6468
3211,16812
3213,6858
3215,11940
3219,17154
3225,660
3234,7650
3246,17736
3251,9582
3274,13044
3282,17298
3284,5310
3285,6780
3291,6990
3292,18138
3299,1230
3309,4116
3310,14382
3312,4956
3316,18570
3317,10386
3321,3348
3323,5034
3328,5760
3330,8748
3335,13686
3341,14298
3351,1134
3379,8742
3386,4062
3390,3690
3395,1416
3397,12534
3423,6936
3426,12756
3431,4608
3433,18798
3445,6480
3454,17778
3455,3270
3463,18906
3465,11514
3468,4860
3471,2652
3477,18234
3480,13590
3486,12414
3488,10638
3493,10500
3497,2436
3498,16068
3500,19980
3505,6804
3506,300
3507,11874
3510,18630
3515,462
3517,816
3525,15030
3549,7476
3551,14364
3560,18780
3567,17046
3568,12606
3572,8640
3576,14754
3590,1386
3600,8544
3615,4446
3619,804
3625,10950
3628,5364
3630,3198
3635,12978
3642,3300
3649,16944
3651,19428
3653,270
3658,1110
3663,2346
3664,12210
3666,2874
3667,15276
3675,16800
3679,5904
3687,19902
3691,4806
3692,8352
3708,15330
3716,6036
3737,13620
3742,3594
3746,762
3748,10740
3760,16194
3773,11724
3788,3846
3789,8388
3791,8814
3799,2280
3803,4344
3806,18546
3808,13806
3809,8508
3816,16386
3819,738
3824,18918
3829,13968
3831,10044
3845,16908
3847,12528
3849,6792
3855,966
3858,11136
3864,6288
3869,16410
3875,5598
3896,6234
3899,11604
3901,2562
3904,7668
3911,16938
3921,8616
3926,12552
3932,19434
3961,6684
3964,60
3969,16134
3980,11226
3993,3858
3995,9900
4005,4932
4009,12024
4012,4242
4023,9726
4025,3642
4032,9426
4039,17310
4048,18588
4049,2244
4050,6438
4053,15096
4057,19134
4062,1062
4067,17982
4069,14610
4077,7158
4091,864
4093,19098
4104,8064
4109,19326
4126,7998
4127,1128
4140,9606
4142,3624
4144,11826
4160,19200
4169,13794
4200,15462
4206,8622
4208,2148
4216,14424
4220,11190
4221,6582
4234,2034
4242,3108
4246,13170
4248,9414
4251,14880
4253,6810
4257,5166
4259,15456
4263,3528
4265,17484
4268,8868
4289,12030
4291,17412
4300,15774
4330,504
4344,1182
4346,10800
4357,12660
4366,18294
4376,15954
4377,10728
4395,18912
4401,5736
4402,11646
4407,2154
4411,4908
4417,14268
4419,18510
4427,17400
4429,15468
4430,12576
4440,19086
4446,1530
4456,12882
4475,18222
4479,3960
4481,2526
4483,1854
4485,12318
4494,3720
4498,1296
4503,6882
4509,13296
4512,4194
4515,17292
4522,14058
4528,10902
4534,7278
4551,4998
4589,3216
4600,9786
4605,16182
4606,6546
4635,114
4636,11676
4638,5472
4642,19710
4645,15432
4653,8016
4658,3174
4659,9702
4662,2832
4663,8046
4677,3312
4684,16512
4688,2142
4692,13704
4702,15048
4709,12858
4711,14184
4714,7818
4717,9372
4724,10782
4725,5928
4732,11634
4733,4092
4742,8124
4765,9504
4766,3480
4768,15324
4783,6816
4806,10908
4809,19092
4810,13740
4816,1884
4824,16308
4831,834
4833,3798
4834,360
4839,2184
4848,11394
4849,1212
4863,15210
4875,5010
4889,5388
4893,8100
4902,11196
4907,12702
4915,9264
4917,19998
4926,12822
4931,15228
4938,13338
4939,12828
4946,7620
4953,10008
4956,4038
4958,17430
4960,16662
4965,4602
4966,7266
4970,18186
4973,7536
4974,5022
4975,11616
4979,2868
4982,1680
4988,4050
4990,16368
4992,6204
4996,11298
4997,4686
5000,786
5006,5646
5018,17598
5034,1368
5035,8706
5036,19830
5037,3486
5052,15648
5053,18876
5059,18456
5064,16206
5066,19740
5073,11526
5075,1326
5082,6342
5086,15960
5090,4488
5093,3192
5133,2274
5136,5670
5146,4422
5147,3786
5152,15696
5160,12270
5164,17676
5171,8076
5177,13284
5178,11688
5184,16320
5208,9042
5227,2664
5235,19950
5238,11502
5245,14982
5250,2682
5251,18810
5253,11520
5254,720
5265,5790
5269,6276
5284,1086
5287,16980
5292,6270
5296,17376
5306,15522
5320,17196
5325,9810
5337,19944
5340,15222
5347,19374
5348,15396
5349,11964
5351,14046
5360,3408
5373,14484
5375,12492
5376,8514
5382,13428
5389,13866
5390,11994
5391,16710
5393,6720
5398,18690
5404,12186
5406,19722
5412,19392
5419,9522
5423,1926
5433,18582
5436,13194
5445,12750
5449,16836
5460,15342
5479,14730
5485,11928
5496,9756
5503,14640
5508,1344
5516,1362
5521,19446
5522,13524
5525,5526
5527,1188
5530,11334
5531,18042
5537,7848
5540,4590
5548,6564
5560,11046
5562,9576
5563,10398
5568,10872
5575,1146
5576,3546
5585,726
5592,18984
5598,14736
5604,19962
5606,19608
5614,8676
5615,4962
5622,1320
5623,5718
5647,7470
5655,15186
5664,5040
5682,3882
5683,19164
5687,3036
5689,582
5693,8154
5696,8406
5697,9894
5699,12180
5702,5424
5709,10242
5717,1866
5729,11328
5734,8550
5741,19284
5745,9186
5748,4986
5754,16554
5755,9978
5759,6402
5760,16122
5761,17970
5769,2106
5774,12900
5777,1440
5792,19734
5794,17094
5799,16668
5800,6456
5807,8712
5811,18054
5812,17394
5813,11592
5814,18990
5822,16824
5823,5130
5830,15102
5832,324
5833,4650
5838,2988
5850,6630
5854,14772
5856,3678
5871,13824
5872,10560
5882,17952
5886,15390
5887,15108
5889,7020
5896,13638
5897,10278
5898,13596
5916,8430
5927,7878
5939,16716
5942,7404
5954,612
5958,1998
5965,15534
5966,3714
5971,18942
5976,18600
5979,5382
5980,9750
5983,10116
5984,19320
5985,13710
5987,11232
5991,9588
6000,15444
6002,9216
6009,16620
6011,13416
6016,3630
6018,18300
6021,12870
6043,13446
6047,6132
6060,4104
6062,12324
6063,4644
6064,3330
6070,2934
6071,15996
6084,5352
6091,15156
6102,16080
6113,7170
6131,8364
6135,18318
6137,4950
6144,5910
6148,4392
6169,10266
6171,18684
6173,1944
6175,10458
6181,15114
6184,9210
6185,18252
6191,19338
6202,16014
6223,13746
6234,3582
6236,8070
6238,10812
6245,13314
6247,432
6249,16248
6254,14724
6255,9054
6258,19800
6259,14934
6272,2292
6278,8088
6290,8646
6297,3660
6298,17556
6309,630
6310,8784
6316,8010
6319,9636
6327,11142
6331,5226
6339,10938
6341,2532
6344,19368
6350,7446
6352,16188
6357,18738
6365,3984
6366,10512
6372,8256
6384,3876
6387,14130
6394,7518
6401,1452
6403,11910
6409,1338
6424,14628
6428,16494
6432,11736
6438,18270
6440,5016
6447,11058
6448,7434
6467,7464
6471,2460
6472,1974
6485,17640
6488,14088
6489,12738
6493,19380
6499,174
6513,8532
6516,6828
6518,4236
6519,18114
6529,1710
6535,13830
6551,10764
6555,19500
6558,18426
6562,108
6573,18522
6585,9138
6593,10320
6597,5580
6618,3276
6621,13572
6627,6714
6630,4308
6631,7380
6632,2646
6636,7710
6642,12066
6643,5286
6660,16974
6681,2538
6682,16398
6684,15204
6687,8592
6692,6756
6697,4266
6699,4152
6702,16284
6706,15630
6708,18882
6715,3432
6724,8976
6725,4188
6727,1200
6729,1650
6733,15168
6735,13086
6736,10668
6746,2010
6749,2808
6752,750
6754,13404
6757,10992
6759,10164
6776,13974
6794,11244
6811,17358
6814,14052
6818,17748
6821,2550
6822,12102
6824,16380
6827,9162
6829,4854
6832,4614
6833,7176
6837,13584
6839,6072
6845,642
6846,2388
6848,264
6849,17190
6853,2340
6858,4674
6870,3666
6874,8964
6876,11178
6884,14562
6886,19176
6887,19884
6896,3468
6900,16440
6914,9858
6918,17226
6921,4572
6932,2622
6934,4512
6936,19920
6937,18894
6964,8220
6966,2232
6977,15402
6984,19530
6991,13320
6993,17070
6994,8928
7010,14604
7011,17052
7012,42
7020,11754
7027,17232
7029,10440
7041,16152
7046,5292
7052,19494
7056,7212
7057,5988
7064,8952
7066,3144
7067,4416
7068,17670
7069,19314
7075,19146
7076,14796
7078,11304
7090,990
7094,10836
7095,13950
7113,8946
7125,9600
7149,15990
7159,12966
7160,7986
7165,18702
7167,16704
7179,618
7191,9150
7192,15078
7197,14292
7204,5514
7223,1794
7229,3096
7231,18654
7234,14112
7246,9840
7250,14682
7255,2118
7263,8082
7264,10986
7268,2520
7275,11124
7277,1878
7283,6618
7284,16596
7286,10830
7288,2580
7293,3006
7295,13260
7298,5628
7304,4548
7308,13800
7311,13422
7319,6366
7333,13662
7337,1584
7341,14370
7344,2370
7347,2628
7354,8898
7358,7692
7359,10866
7362,13914
7363,15504
7385,4890
7388,14442
7390,2922
7397,9192
7399,8586
7411,12618
7422,9918
7423,18372
7431,11700
7436,13644
7444,9288
7451,12600
7457,13626
7462,15948
7478,14448
7484,13038
7489,18366
7490,17448
7504,14376
7511,4914
7512,5742
7517,5502
7524,2946
7531,12078
7536,16962
7542,2220
7549,5460
7560,11748
7565,17286
7569,12096
7572,9534
7573,15678
7577,4074
7582,1638
7584,18606
7585,18840
7592,4218
7595,12582
7600,12972
7609,15264
7614,7458
7636,13188
7638,14892
7642,4170
7643,9666
7649,2700
7651,15300
7661,7506
7669,9312
7674,9744
7675,2298
7681,2256
7688,7866
7694,4032
7697,19782
7705,7224
7706,6108
7709,16536
7714,19278
7715,19536
7729,12852
7730,1158
7739,10806
7756,1176
7764,19662
7767,36
7768,1566
7774,11718
7780,6378
7783,10038
7800,10200
7801,606
7805,11652
7812,9816
7819,14142
7820,16608
7822,11484
7866,1056
7884,12840
7892,19080
7895,2130
7905,10056
7914,7230
7920,18378
7924,14274
7927,13674
7934,19968
7944,15912
7953,7770
7954,13002
7957,4272
7959,15966
7971,996
7978,17136
7981,18468
7982,14310
7988,11262
7992,11610
8009,19674
8016,5802
8024,5340
8027,8184
8031,6126
8039,2976
8040,18408
8044,10608
8045,10548
8049,11088
8050,5664
8059,2862
8062,11280
8064,912
8078,4380
8096,18198
8097,5700
8099,2082
8109,1644
8110,12474
8115,15906
8121,19542
8124,3804
8126,17754
8134,17712
8135,1164
8140,16632
8141,9552
8142,11430
8146,10818
8147,5430
8148,14166
8158,15126
8160,6
8170,2040
8180,11532
8194,12240
8195,1548
8199,2352
8202,7368
8206,14634
8208,11034
8209,10584
8217,9870
8221,14688
8222,2022
8224,18228
8235,4284
8254,8682
8264,5244
8265,78
8266,2958
8267,13176
8268,11586
8288,15756
8293,5322
8294,780
8298,19788
8301,4884
8320,3078
8324,3654
8333,2262
8335,8418
8339,19668
8343,10776
8346,11160
8347,14742
8348,3612
8355,9888
8357,9144
8360,18090
8361,1512
8368,19206
8374,4296
8379,9948
8382,18258
8403,5538
8409,12246
8410,18726
8412,6912
8413,14160
8423,12624
8424,3126
8425,14466
8426,17592
8428,7872
8434,11268
8442,18264
8460,16956
8469,16764
8473,15642
8475,11766
8479,6138
8484,18642
8486,11358
8489,18708
8493,14904
8504,15120
8505,2754
8508,7428
8513,7398
8517,7860
8519,10620
8528,8916
8529,10644
8540,10284
8542,8112
8543,13716
8545,540
8547,294
8549,18180
8557,9360
8586,17058
8592,8370
8596,16062
8597,1242
8610,1818
8614,4458
8634,2466
8636,5214
8638,13440
8639,8694
8646,10854
8648,8448
8655,3048
8656,4476
8659,18492
8674,5982
8678,8634
8682,16146
8684,13848
8692,13272
8693,11820
8705,9972
8728,12612
8732,7080
8771,17244
8773,8328
8778,13842
8781,11040
8782,9864
8786,19506
8796,18066
8797,19848
8802,4848
8804,4800
8811,10146
8813,12114
8814,17202
8819,2478
8820,2160
8822,17382
8823,16926
8825,18306
8826,16290
8828,4980
8830,9912
8834,6600
8848,14826
8851,6744
8856,1596
8857,8202
8865,6420
8866,11400
8871,18060
8901,6510
8905,12504
8908,6060
8909,16578
8910,2208
8916,228
8921,132
8926,3942
8936,5940
8937,19356
8943,6114
8945,15900
8952,5568
8960,9108
8968,15018
8973,2502
8976,12558
8985,12564
8987,6066
8999,1116
9010,9234
9015,16680
9017,12792
9021,10998
9032,11274
9033,8610
9036,18864
9042,4290
9068,5298
9070,18786
9077,6186
9087,12642
9093,9462
9098,10308
9101,14148
9108,17916
9115,7824
9121,10218
9122,4722
9128,18072
9143,19590
9144,15138
9148,1260
9151,10338
9159,11208
9164,1674
9165,12300
9169,7614
9173,4518
9176,2316
9182,17004
9202,16896
9205,5004
9207,15240
9214,17370
9220,1020
9224,7242
9227,1482
9235,3246
9239,7704
9258,15690
9261,10176
9267,15234
9268,3756
9274,2178
9275,18552
9276,14922
9287,3852
9291,14916
9296,7554
9312,19644
9320,10140
9324,12666
9326,17724
9329,3708
9334,17184
9340,4566
9351,17538
9381,18978
9391,2826
9392,9366
9395,18870
9408,15636
9417,19836
9421,13488
9431,306
9442,1434
9444,2706
9445,14832
9446,17880
9460,4212
9465,10260
9468,3228
9472,7296
9474,1890
9490,18000
9512,3774
9519,19050
9522,19656
9526,420
9540,14568
9548,2586
9552,1194
9553,5094
9554,12930
9556,11832
9559,17502
9567,9390
9582,1992
9584,9906
9589,13920
9590,13602
9596,4830
9597,8310
9598,1032
9603,16818
9605,14910
9610,16752
9613,16788
9616,10572
9619,4068
9625,13056
9632,18516
9633,10704
9634,3738
9637,8862
9640,5820
9644,14766
9649,696
9661,13128
9663,2310
9677,17646
9678,10236
9690,17682
9697,8502
9699,9516
9700,19602
9731,4836
9735,1704
9736,1578
9739,14544
9741,11100
9743,6336
9744,2100
9752,1560
9754,10224
9755,10734
9762,1224
9768,1716
9772,18312
9779,9684
9780,8874
9786,5544
9793,10632
9805,948
9808,15060
9813,13734
9837,1206
9843,12864
9844,19596
9845,5724
9856,8394
9857,16392
9863,17820
9868,8970
9881,19992
9885,9492
9886,10068
9888,12072
9894,8850
9897,3084
9898,3024
9904,17874
9905,13536
9914,9084
9917,17910
9925,1392
9934,576
9939,5586
9944,13542
9945,12216
9946,7152
9952,17742
9956,14784
9957,6552
9963,5712
9964,11238
9969,4248
9970,18564
9981,11118
9987,15144
9993,10050
10001,8238
10007,10212
10013,16968
10018,336
10021,12774
10022,6660
10025,14856
10028,5076
10050,16278
10051,1608
10055,16200
10058,9852
10064,5838
10065,48
10076,18204
10077,14262
10079,7632
10092,14706
10095,6864
10104,6222
10108,3318
10115,14676
10117,366
10118,9798
10125,17406
10126,5922
10133,15510
10137,14718
10148,5946
10155,150
10166,1812
10169,6330
10185,18174
10196,12252
10213,15918
10216,18006
10217,15972
10219,7908
10227,5052
10233,5862
10238,2940
10239,11658
10247,17454
10250,7992
10255,17946
10259,16428
10262,2016
10267,1980
10269,1470
10274,2760
10277,18420
10290,11112
10307,16350
10308,10488
10321,1218
10332,8262
10340,19686
10350,12540
10351,15882
10357,1614
10360,14820
10371,16260
10373,16740
10378,14868
10379,7038
10380,8340
10385,11598
10386,8118
10400,6300
10402,6762
10417,168
10423,11070
10426,8700
10441,1572
10443,11856
10444,6252
10445,19914
10447,19248
10458,16584
10459,3900
10461,19056
10466,10404
10471,12630
10475,3180
10476,900
10484,372
10491,8316
10498,19806
10505,13140
10511,3996
10513,8688
10519,7662
10520,15162
10530,3402
10545,14076
10554,16590
10560,9282
10571,3114
10577,2718
10585,14394
10590,9828
10591,3000
10596,6702
10599,8796
10600,8460
10602,5730
10603,9078
10604,6894
10607,7644
10611,16890
10616,1938
10627,2802
10640,8268
10641,15426
10649,13392
10662,11838
10669,4656
10682,2418
10688,19842
10704,11508
10706,5262
10712,8106
10715,12276
10718,276
10720,19344
10721,8574
10725,18078
10733,13872
10741,16548
10751,18558
10752,9936
10753,684
10756,12228
10757,3012
10762,19704
10772,5616
10774,4866
10782,18336
10788,3930
10790,15618
10793,4692
10798,2196
10800,12372
10805,6078
10809,15252
10812,2544
10813,2904
10821,17862
10822,15858
10823,10194
10825,16338
10826,12480
10830,2910
10833,19422
10852,19026
10854,19560
10859,12444
10864,4374
10868,4254
10873,18462
10874,10848
10879,4398
10887,4200
10895,14514
10898,12306
10899,4740
10901,12000
10902,3888
10904,15174
10916,1278
10921,18576
10934,19404
10937,4500
10949,14958
10951,11916
10955,19464
10960,17544
10961,138
10982,16086
10989,3396
10995,2136
11007,19872
11014,18996
11015,12312
11016,2112
11017,13458
11022,19554
11025,3324
11033,10482
11041,13656
11044,474
11046,12132
11049,13788
11053,9738
11054,15246
11055,19458
11060,7332
11072,5808
11074,15192
11093,258
11094,1236
11108,14970
11133,18672
11137,1428
11140,10422
11143,16026
11144,16692
11160,4350
11169,11934
11191,5604
11192,120
11194,6972
11205,5952
11210,15312
11211,5208
11214,5346
11215,15612
11231,4530
11250,1488
11253,12696
11257,1662
11261,18756
11271,3684
11280,5508
11284,552
11289,14352
11305,12150
11311,14064
11321,11694
11329,7044
11341,5220
11345,3426
11346,19584
11350,8664
11354,468
11356,11286
11371,7122
11373,15042
11379,11574
11389,3210
11395,9384
11400,5556
11409,1272
11417,18858
11431,10374
11432,11418
11435,102
11457,13116
11459,6054
11462,3912
11464,14844
11466,17694
11476,10080
11509,1626
11517,19152
11525,17550
11529,18960
11531,14436
11535,14406
11549,13152
11568,19128
11569,13434
11584,12684
11585,19188
11599,9012
11601,13206
11602,14118
11609,13560
11614,11628
11619,7734
11623,10590
11624,12198
11636,16878
11651,11772
11656,4968
11665,984
11669,7194
11672,16212
11680,13464
11686,16128
11690,9342
11696,16038
11710,18120
11723,4362
11726,12408
11728,10032
11732,12810
11733,2442
11742,624
11748,15744
11770,12708
11780,16032
11784,19362
11785,14106
11794,6042
11803,19260
11807,714
11810,16998
11813,10332
11815,14802
11818,15132
11830,4014
11840,5238
11842,19548
11851,2892
11853,11640
11855,9792
11859,7764
11864,7188
11873,528
11876,12636
11879,12678
11882,2856
11884,2604
11885,16404
11888,18612
11889,9642
11891,12192
11901,4542
11906,3726
11912,19764
11913,6852
11924,12036
11928,16722
11931,16098
11935,1590
11940,14976
11954,942
11955,19182
11965,8766
11970,3936
11972,10536
11973,8562
11978,636
11979,15894
11983,18852
11987,5256
11989,10380
11994,1140
11997,7758
12005,7308
12018,13998
12022,18594
12030,10542
12032,17346
12038,19578
12040,7968
12043,19776
12065,15066
12071,3132
12074,19410
12078,14652
12080,11568
12082,6726
12089,7116
12092,7098
12101,3234
12103,16776
12106,12258
12108,4746
12109,3564
12136,9804
12137,8958
12141,6840
12145,14226
12178,11922
12181,16866
12187,9528
12190,5142
12191,9294
12197,5406
12203,5916
12212,11814
12217,8658
12219,16770
12225,2430
12228,17238
12231,3354
12234,0
12236,7092
12237,2322
12238,846
12239,9000
12241,16446
12243,9720
12245,18012
12256,4554
12261,17256
12270,648
12277,12954
12282,18348
12289,5172
12291,3762
12294,13224
12301,11220
12317,13782
12323,6966
12333,19386
12339,14190
12340,3588
12341,444
12344,3636
12349,7494
12350,15828
12351,15810
12360,12468
12363,10344
12369,8856
12370,9678
12378,14928
12379,4878
12380,9276
12383,3972
12387,16296
12393,3258
12403,19932
12406,6384
12409,8568
12411,11898
12423,2250
12431,13722
12434,1728
12437,17730
12440,18744
12443,10062
12447,6522
12451,2844
12461,5376
12481,16560
12487,19518
12512,14070
12515,15870
12528,1902
12539,11880
12553,5304
12555,11892
12556,9708
12558,11214
12559,5106
12574,6900
12579,17388
12588,11148
12601,9156
12604,13326
12607,894
12609,6444
12611,15006
12616,14670
12617,14346
12623,8244
12630,11322
12634,12906
12666,10188
12669,19170
12673,9450
12686,18822
12689,5694
12698,10566
12700,15822
12701,9984
12707,7542
12714,12012
12718,4842
12727,11376
12731,11790
12746,2916
12748,8802
12755,5814
12763,10002
12770,17568
12782,8580
12788,12048
12795,1284
12796,5028
12804,486
12808,1476
12809,8304
12820,4428
12831,11952
12844,7146
12858,2400
12860,16230
12876,15486
12879,17442
12880,1698
12892,16872
12896,17790
12905,6318
12908,9258
12913,4776
12919,15798
12933,8934
12938,2568
12943,8172
12960,6084
12963,4314
12966,6090
12969,11412
12975,144
12978,5682
12979,15978
12980,4698
12985,5454
12999,5394
13006,14898
13010,15672
13022,9996
13035,5466
13044,8346
13061,11352
13064,8892
13068,7164
13069,4230
13072,17082
13075,2304
13082,19938
13093,14232
13095,12174
13096,1842
13103,96
13126,10368
13129,15150
13133,19440
13134,11580
13152,14472
13162,19890
13172,16614
13200,19296
13201,17976
13216,13218
13221,14850
13229,5496
13245,18192
13247,10182
13249,14040
13253,4938
13255,10662
13262,72
13269,7740
13276,8604
13278,12288
13292,2712
13303,16986
13308,10026
13311,4788
13324,19986
13325,2358
13326,16848
13327,7854
13339,9930
13342,6426
13359,15270
13361,3828
13364,10842
13372,13344
13376,10974
13379,6018
13382,14538
13384,510
13389,10794
13402,6396
13420,16842
13424,19236
13428,8922
13432,12402
13437,7410
13439,14202
13440,3054
13445,8034
13449,2838
13451,15450
13458,14838
13464,1860
13465,8214
13471,3870
13473,9966
13474,17250
13487,12432
13491,8130
13492,10356
13495,11466
13511,17562
13524,16332
13527,2616
13540,1734
13546,5784
13562,9768
13569,13680
13571,3906
13591,5964
13600,7140
13601,15084
13610,15480
13630,13986
13634,708
13636,9654
13642,12834
13654,9354
13663,19218
13674,9252
13677,10650
13681,19638
13683,17514
13712,10860
13722,18360
13734,4368
13735,18666
13739,19716
13746,9306
13747,11256
13753,1254
13757,7752
13758,7086
13765,426
13768,14592
13778,12
13787,15360
13798,18210
13800,17460
13807,9318
13810,19818
13826,15930
13830,15306
13840,4110
13850,9498
13853,17268
13857,18018
13866,8142
13868,7578
13870,4584
13889,7530
13906,13902
13910,19074
13913,9672
13915,10710
13925,5100
13926,3384
13932,7836
13942,3390
13945,13668
13961,5112
13968,14250
13970,10152
13982,6696
13984,6498
13986,1080
13990,17178
13991,1554
13996,16728
14006,9120
14017,1494
14018,18792
14021,12912
14029,7032
14053,5574
14058,13356
14061,13482
14066,11946
14078,192
14094,7974
14096,3990
14097,3924
14103,11442
14113,4752
14138,7722
14150,5064
14153,18444
14173,7956
14177,19866
14179,210
14189,18540
14198,13758
14230,9204
14232,13932
